[2024-12-14 00:07:28] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-14 00:07:28] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, wrapup
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/frontend-lite.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/frontend-lite.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/frontend-rtl.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/frontend-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/frontend.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/frontend.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/widget-call-to-action.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/widget-flip-box.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/widget-mega-menu.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/widget-nav-menu.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/widget-slides.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/templates/widget-video-playlist.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-blockquote-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-blockquote.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-call-to-action-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-call-to-action.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-carousel-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-carousel.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-countdown-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-countdown.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-flip-box-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-flip-box.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-forms-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-forms.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-gallery-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-gallery.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-global-widget-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-global-widget.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-hotspot-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-hotspot.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-loop-builder-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-loop-builder.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-loop-filter-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-loop-filter.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-lottie-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-lottie.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-mega-menu-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-mega-menu.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-motion-fx-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-motion-fx.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-nested-carousel-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-nested-carousel.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-notes-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-notes.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-payments-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-payments.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-popup-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-popup.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-posts-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-pricing-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-pricing.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-progress-tracker-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-progress-tracker.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-share-buttons.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-slides-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-slides.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-social-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-social.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-sticky-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-sticky.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-table-of-contents.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-theme-builder-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-theme-builder.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-theme-elements.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-video-playlist-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-video-playlist.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce-rtl.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/widget-woocommerce.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/woocommerce-notices.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/css/woocommerce-notices.min.css
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/images/announcements/license-expired.png
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/images/logo-placeholder.png
[2024-12-14 00:07:35] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/data/responsive-widgets.json
[2024-12-14 00:07:36] [class-ss-archive-creation-job.php:204] We've found our next task: fetch_urls
[2024-12-14 00:07:36] [class-ss-archive-creation-job.php:172] Current task: fetch_urls
[2024-12-14 00:07:36] [class-ss-archive-creation-job.php:182] Performing task: fetch_urls
[2024-12-14 00:07:36] [class-ss-fetch-urls-task.php:69] Total pages: 705; Pages remaining: 705
[2024-12-14 00:07:36] [class-ss-fetch-urls-task.php:72] URL: http://localhost:10034/
[2024-12-14 00:07:36] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 705
[2024-12-14 00:07:36] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-14 00:07:36] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/675ccc48731a6-LaTIWr.tmp
[2024-12-14 00:07:36] [class-ss-page-handler.php:38] URL Prepared:http://localhost:10034/?simply_static_page=3646
[2024-12-14 00:07:36] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost:10034/?simply_static_page=3646
